12.1905 7.87302 7.23165e-10 3.26165e-10 6.17811e-10 0 0 1
12.1905 8 6.36747e-10 3.26165e-10 5.49037e-10 0 0 1
12.4444 0 0.000944505 0.997822 0.00116444 0 0 3.81613e-05
12.4444 0.126984 0.00115244 0.997349 0.00142051 0 0 4.78852e-05
12.4444 0.253968 0.0018613 0.995737 0.0022898 0 0 8.32895e-05
12.4444 0.380952 0.00337791 0.992296 0.00413186 0 0 0.000169599
12.4444 0.507937 0.00644643 0.98536 0.00779545 0 0 0.00038118
12.4444 0.634921 0.0128961 0.970865 0.0152948 0 0 0.000946294
12.4444 0.761905 0.0274923 0.938265 0.0316962 0 0 0.00260003
12.4444 0.888889 0.0622499 0.860908 0.0693791 0 0 0.00762582
12.4444 1.01587 0.138715 0.690307 0.14964 0 0 0.021541
12.4444 1.14286 0.25604 0.425564 0.268906 0 0 0.0494139
12.4444 1.26984 0.350464 0.204547 0.360664 0 0 0.0841234
12.4444 1.39683 0.391632 0.0920385 0.397109 0 0 0.119123
12.4444 1.52381 0.398646 0.0439061 0.400006 0 0 0.157421
12.4444 1.65079 0.387916 0.0227379 0.386362 0 0 0.202993
12.4444 1.77778 0.366579 0.0124873 0.36313 0 0 0.257821
12.4444 1.90476 0.337775 0.00706668 0.333177 0 0 0.322001
12.4444 2.03175 0.303589 0.00403904 0.298379 0 0 0.39401
12.4444 2.15873 0.26606 0.00230467 0.260631 0 0 0.471017
12.4444 2.28571 0.227339 0.00130485 0.221978 0 0 0.549387
12.4444 2.4127 0.189497 0.000730981 0.184415 0 0 0.625361
12.4444 2.53968 0.154272 0.000404835 0.14961 0 0 0.695716
12.4444 2.66667 0.122869 0.000221724 0.118713 0 0 0.758197
12.4444 2.79365 0.0959141 0.000120209 0.0923012 0 0 0.811664
12.4444 2.92063 0.0735212 6.45988e-05 0.0704527 0 0 0.85596
12.4444 3.04762 0.0554312 3.44577e-05 0.0528803 0 0 0.891653
12.4444 3.1746 0.0411629 1.82693e-05 0.0390844 0 0 0.919733
12.4444 3.30159 0.0301393 9.63994e-06 0.0284776 0 0 0.941372
12.4444 3.42857 0.021776 5.06777e-06 0.0204713 0 0 0.957747
12.4444 3.55556 0.015534 2.65677e-06 0.0145271 0 0 0.969936
12.4444 3.68254 0.0109449 1.39003e-06 0.0101809 0 0 0.978872
12.4444 3.80952 0.00761883 7.26296e-07 0.00704838 0 0 0.985332
12.4444 3.93651 0.00524074 3.79202e-07 0.00482146 0 0 0.989937
12.4444 4.06349 0.00356283 1.97941e-07 0.00325934 0 0 0.993177
12.4444 4.19048 0.00239417 1.03367e-07 0.00217774 0 0 0.995428
12.4444 4.31746 0.00159049 5.40481e-08 0.00143838 0 0 0.996971
12.4444 4.44444 0.00104468 2.83362e-08 0.000939283 0 0 0.998016
12.4444 4.57143 0.00067854 1.49323e-08 0.000606519 0 0 0.998715
12.4444 4.69841 0.000435893 7.9442e-09 0.000387341 0 0 0.999177
12.4444 4.8254 0.000276995 4.30031e-09 0.000244695 0 0 0.999478
12.4444 4.95238 0.000174154 2.39981e-09 0.000152942 0 0 0.999673
12.4444 5.07937 0.000108356 1.40833e-09 9.46e-05 0 0 0.999797
12.4444 5.20635 6.67301e-05 8.90946e-10 5.79188e-05 0 0 0.999875
12.4444 5.33333 4.06857e-05 6.20904e-10 3.51088e-05 0 0 0.999924
12.4444 5.46032 2.4565e-05 4.79935e-10 2.10763e-05 0 0 0.999954
12.4444 5.5873 1.46912e-05 4.06343e-10 1.25334e-05 0 0 0.999973
12.4444 5.71429 8.70521e-06 3.67928e-10 7.38522e-06 0 0 0.999984
12.4444 5.84127 5.11218e-06 3.47884e-10 4.31329e-06 0 0 0.999991
12.4444 5.96825 2.97623e-06 3.37433e-10 2.49769e-06 0 0 0.999995
12.4444 6.09524 1.71828e-06 3.3199e-10 1.43448e-06 0 0 0.999997
12.4444 6.22222 9.84088e-07 3.29161e-10 8.17397e-07 0 0 0.999998
12.4444 6.34921 5.59296e-07 3.27695e-10 4.62291e-07 0 0 0.999999
12.4444 6.47619 3.15564e-07 3.26939e-10 2.59612e-07 0 0 0.999999
12.4444 6.60317 1.76835e-07 3.26551e-10 1.44836e-07 0 0 1
12.4444 6.73016 9.84751e-08 3.26354e-10 8.03225e-08 0 0 1
12.4444 6.85714 5.45353e-08 3.26255e-10 4.43167e-08 0 0 1
12.4444 6.98413 3.00666e-08 3.26206e-10 2.4356e-08 0 0 1
12.4444 7.11111 1.65299e-08 3.26183e-10 1.33603e-08 0 0 1
12.4444 7.2381 9.08802e-09 3.26172e-10 7.33969e-09 0 0 1
12.4444 7.36508 5.02237e-09 3.26167e-10 4.06291e-09 0 0 1
12.4444 7.49206 2.81703e-09 3.26165e-10 2.29168e-09 0 0 1
12.4444 7.61905 1.63417e-09 3.26165e-10 1.34469e-09 0 0 1
12.4444 7.74603 1.01686e-09 3.26165e-10 8.51811e-10 0 0 1
12.4444 7.87302 7.23165e-10 3.26165e-10 6.17811e-10 0 0 1
12.4444 8 6.36747e-10 3.26165e-10 5.49037e-10 0 0 1
12.6984 0 0.000944505 0.997822 0.00116444 0 0 3.81613e-05
12.6984 0.126984 0.00115244 0.997349 0.00142051 0 0 4.78852e-05
12.6984 0.253968 0.0018613 0.995737 0.0022898 0 0 8.32895e-05
12.6984 0.380952 0.00337791 0.992296 0.00413186 0 0 0.000169599
12.6984 0.507937 0.00644643 0.98536 0.00779545 0 0 0.00038118
12.6984 0.634921 0.0128961 0.970865 0.0152948 0 0 0.000946294
12.6984 0.761905 0.0274923 0.938265 0.0316962 0 0 0.00260003
12.6984 0.888889 0.0622499 0.860908 0.0693791 0 0 0.00762582
12.6984 1.01587 0.138715 0.690307 0.14964 0 0 0.021541
12.6984 1.14286 0.25604 0.425564 0.268906 0 0 0.0494139
12.6984 1.26984 0.350464 0.204547 0.360664 0 0 0.0841234
12.6984 1.39683 0.391632 0.0920385 0.397109 0 0 0.119123
12.6984 1.52381 0.398646 0.0439061 0.400006 0 0 0.157421
12.6984 1.65079 0.387916 0.0227379 0.386362 0 0 0.202993
12.6984 1.77778 0.366579 0.0124873 0.36313 0 0 0.257821
12.6984 1.90476 0.337775 0.00706668 0.333177 0 0 0.322001
12.6984 2.03175 0.303589 0.00403904 0.298379 0 0 0.39401
12.6984 2.15873 0.26606 0.00230467 0.260631 0 0 0.471017
12.6984 2.28571 0.227339 0.00130485 0.221978 0 0 0.549387
12.6984 2.4127 0.189497 0.000730981 0.184415 0 0 0.625361
12.6984 2.53968 0.154272 0.000404835 0.14961 0 0 0.695716
12.6984 2.66667 0.122869 0.000221724 0.118713 0 0 0.758197
12.6984 2.79365 0.0959141 0.000120209 0.0923012 0 0 0.811664
12.6984 2.92063 0.0735212 6.45988e-05 0.0704527 0 0 0.85596
12.6984 3.04762 0.0554312 3.44577e-05 0.0528803 0 0 0.891653
12.6984 3.1746 0.0411629 1.82693e-05 0.0390844 0 0 0.919733
12.6984 3.30159 0.0301393 9.63994e-06 0.0284776 0 0 0.941372
12.6984 3.42857 0.021776 5.06777e-06 0.0204713 0 0 0.957747
12.6984 3.55556 0.015534 2.65677e-06 0.0145271 0 0 0.969936
12.6984 3.68254 0.0109449 1.39003e-06 0.0101809 0 0 0.978872
12.6984 3.80952 0.00761883 7.26296e-07 0.00704838 0 0 0.985332
12.6984 3.93651 0.00524074 3.79202e-07 0.00482146 0 0 0.989937
12.6984 4.06349 0.00356283 1.97941e-07 0.00325934 0 0 0.993177
12.6984 4.19048 0.00239417 1.03367e-07 0.00217774 0 0 0.995428
12.6984 4.31746 0.00159049 5.40481e-08 0.00143838 0 0 0.996971
12.6984 4.44444 0.00104468 2.83362e-08 0.000939283 0 0 0.998016
12.6984 4.57143 0.00067854 1.49323e-08 0.000606519 0 0 0.998715
12.6984 4.69841 0.000435893 7.9442e-09 0.000387341 0 0 0.999177
12.6984 4.8254 0.000276995 4.30031e-09 0.000244695 0 0 0.999478
12.6984 4.95238 0.000174154 2.39981e-09 0.000152942 0 0 0.999673
12.6984 5.07937 0.000108356 1.40833e-09 9.46e-05 0 0 0.999797
12.6984 5.20635 6.67301e-05 8.90946e-10 5.79188e-05 0 0 0.999875
12.6984 5.33333 4.06857e-05 6.20904e-10 3.51088e-05 0 0 0.999924
12.6984 5.46032 2.4565e-05 4.79935e-10 2.10763e-05 0 0 0.999954
12.6984 5.5873 1.46912e-05 4.06343e-10 1.25334e-05 0 0 0.999973
12.6984 5.71429 8.70521e-06 3.67928e-10 7.38522e-06 0 0 0.999984
12.6984 5.84127 5.11218e-06 3.47884e-10 4.31329e-06 0 0 0.999991
12.6984 5.96825 2.97623e-06 3.37433e-10 2.49769e-06 0 0 0.999995
12.6984 6.09524 1.71828e-06 3.3199e-10 1.43448e-06 0 0 0.999997
12.6984 6.22222 9.84088e-07 3.29161e-10 8.17397e-07 0 0 0.999998
12.6984 6.34921 5.59296e-07 3.27695e-10 4.62291e-07 0 0 0.999999
12.6984 6.47619 3.15564e-07 3.26939e-10 2.59612e-07 0 0 0.999999
12.6984 6.60317 1.76835e-07 3.26551e-10 1.44836e-07 0 0 1
12.6984 6.73016 9.84751e-08 3.26354e-10 8.03225e-08 0 0 1
12.6984 6.85714 5.45353e-08 3.26255e-10 4.43167e-08 0 0 1
12.6984 6.98413 3.00666e-08 3.26206e-10 2.4356e-08 0 0 1
12.6984 7.11111 1.65299e-08 3.26183e-10 1.33603e-08 0 0 1
12.6984 7.2381 9.08802e-09 3.26172e-10 7.33969e-09 0 0 1
12.6984 7.36508 5.02237e-09 3.26167e-10 4.06291e-09 0 0 1
12.6984 7.49206 2.81703e-09 3.26165e-10 2.29168e-09 0 0 1
12.6984 7.61905 1.63417e-09 3.26165e-10 1.34469e-09 0 0 1
12.6984 7.74603 1.01686e-09 3.26165e-10 8.51811e-10 0 0 1
12.6984 7.87302 7.23165e-10 3.26165e-10 6.17811e-10 0 0 1
12.6984 8 6.36747e-10 3.26165e-10 5.49037e-10 0 0 1
12.9524 0 0.000944505 0.997822 0.00116444 0 0 3.81613e-05
12.9524 0.126984 0.00115244 0.997349 0.00142051 0 0 4.78852e-05
12.9524 0.253968 0.0018613 0.995737 0.0022898 0 0 8.32895e-05
12.9524 0.380952 0.00337791 0.992296 0.00413186 0 0 0.000169599
12.9524 0.507937 0.00644643 0.98536 0.00779545 0 0 0.00038118
12.9524 0.634921 0.0128961 0.970865 0.0152948 0 0 0.000946294
12.9524 0.761905 0.0274923 0.938265 0.0316962 0 0 0.00260003
12.9524 0.888889 0.0622499 0.860908 0.0693791 0 0 0.00762582
12.9524 1.01587 0.138715 0.690307 0.14964 0 0 0.021541
12.9524 1.14286 0.25604 0.425564 0.268906 0 0 0.0494139
12.9524 1.26984 0.350464 0.204547 0.360664 0 0 0.0841234
12.9524 1.39683 0.391632 0.0920385 0.397109 0 0 0.119123
12.9524 1.52381 0.398646 0.0439061 0.400006 0 0 0.157421
12.9524 1.65079 0.387916 0.0227379 0.386362 0 0 0.202993
12.9524 1.77778 0.366579 0.0124873 0.36313 0 0 0.257821
12.9524 1.90476 0.337775 0.00706668 0.333177 0 0 0.322001
12.9524 2.03175 0.303589 0.00403904 0.298379 0 0 0.39401
12.9524 2.15873 0.26606 0.00230467 0.260631 0 0 0.471017
12.9524 2.28571 0.227339 0.00130485 0.221978 0 0 0.549387
12.9524 2.4127 0.189497 0.000730981 0.184415 0 0 0.625361
12.9524 2.53968 0.154272 0.000404835 0.14961 0 0 0.695716
12.9524 2.66667 0.122869 0.000221724 0.118713 0 0 0.758197
12.9524 2.79365 0.0959141 0.000120209 0.0923012 0 0 0.811664
12.9524 2.92063 0.0735212 6.45988e-05 0.0704527 0 0 0.85596
12.9524 3.04762 0.0554312 3.44577e-05 0.0528803 0 0 0.891653
12.9524 3.1746 0.0411629 1.82693e-05 0.0390844 0 0 0.919733
12.9524 3.30159 0.0301393 9.63994e-06 0.0284776 0 0 0.941372
12.9524 3.42857 0.021776 5.06777e-06 0.0204713 0 0 0.957747
12.9524 3.55556 0.015534 2.65677e-06 0.0145271 0 0 0.969936
12.9524 3.68254 0.0109449 1.39003e-06 0.0101809 0 0 0.978872
12.9524 3.80952 0.00761883 7.26296e-07 0.00704838 0 0 0.985332
12.9524 3.93651 0.00524074 3.79202e-07 0.00482146 0 0 0.989937
12.9524 4.06349 0.00356283 1.97941e-07 0.00325934 0 0 0.993177
12.9524 4.19048 0.00239417 1.03367e-07 0.00217774 0 0 0.995428
12.9524 4.31746 0.00159049 5.40481e-08 0.00143838 0 0 0.996971
12.9524 4.44444 0.00104468 2.83362e-08 0.000939283 0 0 0.998016
12.9524 4.57143 0.00067854 1.49323e-08 0.000606519 0 0 0.998715
12.9524 4.69841 0.000435893 7.9442e-09 0.000387341 0 0 0.999177
12.9524 4.8254 0.000276995 4.30031e-09 0.000244695 0 0 0.999478
12.9524 4.95238 0.000174154 2.39981e-09 0.000152942 0 0 0.999673
12.9524 5.07937 0.000108356 1.40833e-09 9.46e-05 0 0 0.999797
12.9524 5.20635 6.67301e-05 8.90946e-10 5.79188e-05 0 0 0.999875
12.9524 5.33333 4.06857e-05 6.20904e-10 3.51088e-05 0 0 0.999924
12.9524 5.46032 2.4565e-05 4.79935e-10 2.10763e-05 0 0 0.999954
12.9524 5.5873 1.46912e-05 4.06343e-10 1.25334e-05 0 0 0.999973
12.9524 5.71429 8.70521e-06 3.67928e-10 7.38522e-06 0 0 0.999984
12.9524 5.84127 5.11218e-06 3.47884e-10 4.31329e-06 0 0 0.999991
12.9524 5.96825 2.97623e-06 3.37433e-10 2.49769e-06 0 0 0.999995
12.9524 6.09524 1.71828e-06 3.3199e-10 1.43448e-06 0 0 0.999997
12.9524 6.22222 9.84088e-07 3.29161e-10 8.17397e-07 0 0 0.999998
12.9524 6.34921 5.59296e-07 3.27695e-10 4.62291e-07 0 0 0.999999
12.9524 6.47619 3.15564e-07 3.26939e-10 2.59612e-07 0 0 0.999999
12.9524 6.60317 1.76835e-07 3.26551e-10 1.44836e-07 0 0 1
12.9524 6.73016 9.84751e-08 3.26354e-10 8.03225e-08 0 0 1
12.9524 6.85714 5.45353e-08 3.26255e-10 4.43167e-08 0 0 1
12.9524 6.98413 3.00666e-08 3.26206e-10 2.4356e-08 0 0 1
12.9524 7.11111 1.65299e-08 3.26183e-10 1.33603e-08 0 0 1
12.9524 7.2381 9.08802e-09 3.26172e-10 7.33969e-09 0 0 1
12.9524 7.36508 5.02237e-09 3.26167e-10 4.06291e-09 0 0 1
12.9524 7.49206 2.81703e-09 3.26165e-10 2.29168e-09 0 0 1
12.9524 7.61905 1.63417e-09 3.26165e-10 1.34469e-09 0 0 1
12.9524 7.74603 1.01686e-09 3.26165e-10 8.51811e-10 0 0 1
12.9524 7.87302 7.23165e-10 3.26165e-10 6.17811e-10 0 0 1
12.9524 8 6.36747e-10 3.26165e-10 5.49037e-10 0 0 1
13.2063 0 0.000944505 0.997822 0.00116444 0 0 3.81613e-05
13.2063 0.126984 0.00115244 0.997349 0.00142051 0 0 4.78852e-05
13.2063 0.253968 0.0018613 0.995737 0.0022898 0 0 8.32895e-05
13.2063 0.380952 0.00337791 0.992296 0.00413186 0 0 0.000169599
13.2063 0.507937 0.00644643 0.98536 0.00779545 0 0 0.00038118
13.2063 0.634921 0.0128961 0.970865 0.0152948 0 0 0.000946294
13.2063 0.761905 0.0274923 0.938265 0.0316962 0 0 0.00260003
13.2063 0.888889 0.0622499 0.860908 0.0693791 0 0 0.00762582
13.2063 1.01587 0.138715 0.690307 0.14964 0 0 0.021541
13.2063 1.14286 0.25604 0.425564 0.268906 0 0 0.0494139
13.2063 1.26984 0.350464 0.204547 0.360664 0 0 0.0841234
13.2063 1.39683 0.391632 0.0920385 0.397109 0 0 0.119123
13.2063 1.52381 0.398646 0.0439061 0.400006 0 0 0.157421
13.2063 1.65079 0.387916 0.0227379 0.386362 0 0 0.202993
13.2063 1.77778 0.366579 0.0124873 0.36313 0 0 0.257821
13.2063 1.90476 0.337775 0.00706668 0.333177 0 0 0.322001
13.2063 2.03175 0.303589 0.00403904 0.298379 0 0 0.39401
13.2063 2.15873 0.26606 0.00230467 0.260631 0 0 0.471017
13.2063 2.28571 0.227339 0.00130485 0.221978 0 0 0.549387
13.2063 2.4127 0.189497 0.000730981 0.184415 0 0 0.625361
13.2063 2.53968 0.154272 0.000404835 0.14961 0 0 0.695716
13.2063 2.66667 0.122869 0.000221724 0.118713 0 0 0.758197
13.2063 2.79365 0.0959141 0.000120209 0.0923012 0 0 0.811664
13.2063 2.92063 0.0735212 6.45988e-05 0.0704527 0 0 0.85596
13.2063 3.04762 0.0554312 3.44577e-05 0.0528803 0 0 0.891653
13.2063 3.1746 0.0411629 1.82693e-05 0.0390844 0 0 0.919733
13.2063 3.30159 0.0301393 9.63994e-06 0.0284776 0 0 0.941372
13.2063 3.42857 0.021776 5.06777e-06 0.0204713 0 0 0.957747
13.2063 3.55556 0.015534 2.65677e-06 0.0145271 0 0 0.969936
13.2063 3.68254 0.0109449 1.39003e-06 0.0101809 0 0 0.978872
13.2063 3.80952 0.00761883 7.26296e-07 0.00704838 0 0 0.985332
13.2063 3.93651 0.00524074 3.79202e-07 0.00482146 0 0 0.989937
13.2063 4.06349 0.00356283 1.97941e-07 0.00325934 0 0 0.993177
13.2063 4.19048 0.00239417 1.03367e-07 0.00217774 0 0 0.995428
13.2063 4.31746 0.00159049 5.40481e-08 0.00143838 0 0 0.996971
13.2063 4.44444 0.00104468 2.83362e-08 0.000939283 0 0 0.998016
13.2063 4.57143 0.00067854 1.49323e-08 0.000606519 0 0 0.998715
13.2063 4.69841 0.000435893 7.9442e-09 0.000387341 0 0 0.999177
13.2063 4.8254 0.000276995 4.30031e-09 0.000244695 0 0 0.999478
13.2063 4.95238 0.000174154 2.39981e-09 0.000152942 0 0 0.999673
13.2063 5.07937 0.000108356 1.40833e-09 9.46e-05 0 0 0.999797
13.2063 5.20635 6.67301e-05 8.90946e-10 5.79188e-05 0 0 0.999875
13.2063 5.33333 4.06857e-05 6.20904e-10 3.51088e-05 0 0 0.999924
13.2063 5.46032 2.4565e-05 4.79935e-10 2.10763e-05 0 0 0.999954
13.2063 5.5873 1.46912e-05 4.06343e-10 1.25334e-05 0 0 0.999973
13.2063 5.71429 8.70521e-06 3.67928e-10 7.38522e-06 0 0 0.999984
13.2063 5.84127 5.11218e-06 3.47884e-10 4.31329e-06 0 0 0.999991
13.2063 5.96825 2.97623e-06 3.37433e-10 2.49769e-06 0 0 0.999995
13.2063 6.09524 1.71828e-06 3.3199e-10 1.43448e-06 0 0 0.999997
13.2063 6.22222 9.84088e-07 3.29161e-10 8.17397e-07 0 0 0.999998
13.2063 6.34921 5.59296e-07 3.27695e-10 4.62291e-07 0 0 0.999999
13.2063 6.47619 3.15564e-07 3.26939e-10 2.59612e-07 0 0 0.999999
13.2063 6.60317 1.76835e-07 3.26551e-10 1.44836e-07 0 0 1
13.2063 6.73016 9.84751e-08 3.26354e-10 8.03225e-08 0 0 1
13.2063 6.85714 5.45353e-08 3.26255e-10 4.43167e-08 0 0 1
13.2063 6.98413 3.00666e-08 3.26206e-10 2.4356e-08 0 0 1
13.2063 7.11111 1.65299e-08 3.26183e-10 1.33603e-08 0 0 1
13.2063 7.2381 9.08802e-09 3.26172e-10 7.33969e-09 0 0 1
13.2063 7.36508 5.02237e-09 3.26167e-10 4.06291e-09 0 0 1
13.2063 7.49206 2.81703e-09 3.26165e-10 2.29168e-09 0 0 1
13.2063 7.61905 1.63417e-09 3.26165e-10 1.34469e-09 0 0 1
13.2063 7.74603 1.01686e-09 3.26165e-10 8.51811e-10 0 0 1
13.2063 7.87302 7.23165e-10 3.26165e-10 6.17811e-10 0 0 1
13.2063 8 6.36747e-10 3.26165e-10 5.49037e-10 0 0 1
13.4603 0 0.000944505 0.997822 0.00116444 0 0 3.81613e-05
13.4603 0.126984 0.00115244 0.997349 0.00142051 0 0 4.78852e-05
13.4603 0.253968 0.0018613 0.995737 0.0022898 0 0 8.32895e-05
13.4603 0.380952 0.00337791 0.992296 0.00413186 0 0 0.000169599
13.4603 0.507937 0.00644643 0.98536 0.00779545 0 0 0.00038118
13.4603 0.634921 0.0128961 0.970865 0.0152948 0 0 0.000946294
13.4603 0.761905 0.0274923 0.938265 0.0316962 0 0 0.00260003
13.4603 0.888889 0.0622499 0.860908 0.0693791 0 0 0.00762582
13.4603 1.01587 0.138715 0.690307 0.14964 0 0 0.021541
13.4603 1.14286 0.25604 0.425564 0.268906 0 0 0.0494139
13.4603 1.26984 0.350464 0.204547 0.360664 0 0 0.0841234
13.4603 1.39683 0.391632 0.0920385 0.397109 0 0 0.119123
13.4603 1.52381 0.398646 0.0439061 0.400006 0 0 0.157421
13.4603 1.65079 0.387916 0.0227379 0.386362 0 0 0.202993
13.4603 1.77778 0.366579 0.0124873 0.36313 0 0 0.257821
13.4603 1.90476 0.337775 0.00706668 0.333177 0 0 0.322001
13.4603 2.03175 0.303589 0.00403904 0.298379 0 0 0.39401
13.4603 2.15873 0.26606 0.00230467 0.260631 0 0 0.471017
13.4603 2.28571 0.227339 0.00130485 0.221978 0 0 0.549387
13.4603 2.4127 0.189497 0.000730981 0.184415 0 0 0.625361
13.4603 2.53968 0.154272 0.000404835 0.14961 0 0 0.695716
13.4603 2.66667 0.122869 0.000221724 0.118713 0 0 0.758197
13.4603 2.79365 0.0959141 0.000120209 0.0923012 0 0 0.811664
13.4603 2.92063 0.0735212 6.45988e-05 0.0704527 0 0 0.85596
13.4603 3.04762 0.0554312 3.44577e-05 0.0528803 0 0 0.891653
13.4603 3.1746 0.0411629 1.82693e-05 0.0390844 0 0 0.919733
13.4603 3.30159 0.0301393 9.63994e-06 0.0284776 0 0 0.941372
13.4603 3.42857 0.021776 5.06777e-06 0.0204713 0 0 0.957747
13.4603 3.55556 0.015534 2.65677e-06 0.0145271 0 0 0.969936
13.4603 3.68254 0.0109449 1.39003e-06 0.0101809 0 0 0.978872
13.4603 3.80952 0.00761883 7.26296e-07 0.00704838 0 0 0.985332
13.4603 3.93651 0.00524074 3.79202e-07 0.00482146 0 0 0.989937
13.4603 4.06349 0.00356283 1.97941e-07 0.00325934 0 0 0.993177
13.4603 4.19048 0.00239417 1.03367e-07 0.00217774 0 0 0.995428
13.4603 4.31746 0.00159049 5.40481e-08 0.00143838 0 0 0.996971
13.4603 4.44444 0.00104468 2.83362e-08 0.000939283 0 0 0.998016
13.4603 4.57143 0.00067854 1.49323e-08 0.000606519 0 0 0.998715
13.4603 4.69841 0.000435893 7.9442e-09 0.000387341 0 0 0.999177
13.4603 4.8254 0.000276995 4.30031e-09 0.000244695 0 0 0.999478
13.4603 4.95238 0.000174154 2.39981e-09 0.000152942 0 0 0.999673
13.4603 5.07937 0.000108356 1.40833e-09 9.46e-05 0 0 0.999797
13.4603 5.20635 6.67301e-05 8.90946e-10 5.79188e-05 0 0 0.999875
13.4603 5.33333 4.06857e-05 6.20904e-10 3.51088e-05 0 0 0.999924
13.4603 5.46032 2.4565e-05 4.79935e-10 2.10763e-05 0 0 0.999954
13.4603 5.5873 1.46912e-05 4.06343e-10 1.25334e-05 0 0 0.999973
13.4603 5.71429 8.70521e-06 3.67928e-10 7.38522e-06 0 0 0.999984
13.4603 5.84127 5.11218e-06 3.47884e-10 4.31329e-06 0 0 0.999991
13.4603 5.96825 2.97623e-06 3.37433e-10 2.49769e-06 0 0 0.999995
13.4603 6.09524 1.71828e-06 3.3199e-10 1.43448e-06 0 0 0.999997
13.4603 6.22222 9.84088e-07 3.29161e-10 8.17397e-07 0 0 0.999998
13.4603 6.34921 5.59296e-07 3.27695e-10 4.62291e-07 0 0 0.999999
13.4603 6.47619 3.15564e-07 3.26939e-10 2.59612e-07 0 0 0.999999
13.4603 6.60317 1.76835e-07 3.26551e-10 1.44836e-07 0 0 1
13.4603 6.73016 9.84751e-08 3.26354e-10 8.03225e-08 0 0 1
13.4603 6.85714 5.45353e-08 3.26255e-10 4.43167e-08 0 0 1
13.4603 6.98413 3.00666e-08 3.26206e-10 2.4356e-08 0 0 1
13.4603 7.11111 1.65299e-08 3.26183e-10 1.33603e-08 0 0 1
13.4603 7.2381 9.08802e-09 3.26172e-10 7.33969e-09 0 0 1
13.4603 7.36508 5.02237e-09 3.26167e-10 4.06291e-09 0 0 1
13.4603 7.49206 2.81703e-09 3.26165e-10 2.29168e-09 0 0 1
13.4603 7.61905 1.63417e-09 3.26165e-10 1.34469e-09 0 0 1
13.4603 7.74603 1.01686e-09 3.26165e-10 8.51811e-10 0 0 1
13.4603 7.87302 7.23165e-10 3.26165e-10 6.17811e-10 0 0 1
13.4603 8 6.36747e-10 3.26165e-10 5.49037e-10 0 0 1
13.7143 0 0.000944505 0.997822 0.00116444 0 0 3.81613e-05
13.7143 0.126984 0.00115244 0.997349 0.00142051 0 0 4.78852e-05
13.7143 0.253968 0.0018613 0.995737 0.0022898 0 0 8.32895e-05
13.7143 0.380952 0.00337791 0.992296 0.00413186 0 0 0.000169599
13.7143 0.507937 0.00644643 0.98536 0.00779545 0 0 0.00038118
13.7143 0.634921 0.0128961 0.970865 0.0152948 0 0 0.000946294
13.7143 0.761905 0.0274923 0.938265 0.0316962 0 0 0.00260003
13.7143 0.888889 0.0622499 0.860908 0.0693791 0 0 0.00762582
13.7143 1.01587 0.138715 0.690307 0.14964 0 0 0.021541
13.7143 1.14286 0.25604 0.425564 0.268906 0 0 0.0494139
13.7143 1.26984 0.350464 0.204547 0.360664 0 0 0.0841234
13.7143 1.39683 0.391632 0.0920385 0.397109 0 0 0.119123
13.7143 1.52381 0.398646 0.0439061 0.400006 0 0 0.157421
13.7143 1.65079 0.387916 0.0227379 0.386362 0 0 0.202993
13.7143 1.77778 0.366579 0.0124873 0.36313 0 0 0.257821
13.7143 1.90476 0.337775 0.00706668 0.333177 0 0 0.322001
13.7143 2.03175 0.303589 0.00403904 0.298379 0 0 0.39401
13.7143 2.15873 0.26606 0.00230467 0.260631 0 0 0.471017
13.7143 2.28571 0.227339 0.00130485 0.221978 0 0 0.549387
13.7143 2.4127 0.189497 0.000730981 0.184415 0 0 0.625361
13.7143 2.53968 0.154272 0.000404835 0.14961 0 0 0.695716
13.7143 2.66667 0.122869 0.000221724 0.118713 0 0 0.758197
13.7143 2.79365 0.0959141 0.000120209 0.0923012 0 0 0.811664
13.7143 2.92063 0.0735212 6.45988e-05 0.0704527 0 0 0.85596
13.7143 3.04762 0.0554312 3.44577e-05 0.0528803 0 0 0.891653
13.7143 3.1746 0.0411629 1.82693e-05 0.0390844 0 0 0.919733
13.7143 3.30159 0.0301393 9.63994e-06 0.0284776 0 0 0.941372
13.7143 3.42857 0.021776 5.06777e-06 0.0204713 0 0 0.957747
13.7143 3.55556 0.015534 2.65677e-06 0.0145271 0 0 0.969936
13.7143 3.68254 0.0109449 1.39003e-06 0.0101809 0 0 0.978872
13.7143 3.80952 0.00761883 7.26296e-07 0.00704838 0 0 0.985332
13.7143 3.93651 0.00524074 3.79202e-07 0.00482146 0 0 0.989937
13.7143 4.06349 0.00356283 1.97941e-07 0.00325934 0 0 0.993177
13.7143 4.19048 0.00239417 1.03367e-07 0.00217774 0 0 0.995428
13.7143 4.31746 0.00159049 5.40481e-08 0.00143838 0 0 0.996971
13.7143 4.44444 0.00104468 2.83362e-08 0.000939283 0 0 0.998016
13.7143 4.57143 0.00067854 1.49323e-08 0.000606519 0 0 0.998715
13.7143 4.69841 0.000435893 7.9442e-09 0.000387341 0 0 0.999177
13.7143 4.8254 0.000276995 4.30031e-09 0.000244695 0 0 0.999478
13.7143 4.95238 0.000174154 2.39981e-09 0.000152942 0 0 0.999673
13.7143 5.07937 0.000108356 1.40833e-09 9.46e-05 0 0 0.999797
